time,alloc_agric,alloc_wm,alloc_flush,alloc_flushreturn,alloc_pubwat,alloc_industry,alloc_greenhouse,alloc_wm_dw,demand_agric,demand_wm,demand_flush,demand_flushreturn,demand_pubwat,demand_industry,demand_greenhouse,demand_wmtot,demand_wm_todw
1911-01-01,,,,,,,,,,,,,,,,,
1911-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496975.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667201.8,496975.22
1911-01-21,0.0,-537.15,0.0,0.0,0.0,0.0,0.0,694002.25,0.0,-537.15,0.0,0.0,0.0,0.0,0.0,850496.56,694002.25
1911-02-01,-22049.48,0.0,0.0,0.0,0.0,0.0,0.0,1510996.8,-22049.5,0.0,0.0,0.0,0.0,0.0,0.0,1728505.4,1511007.5
1911-02-11,-28214.63,-32.82,0.0,0.0,0.0,0.0,0.0,2239011.8,-28214.64,-32.86,0.0,0.0,0.0,0.0,0.0,2449799.0,2239013.0
1911-02-21,-3233.97,0.0,0.0,0.0,0.0,0.0,0.0,788187.4,-3233.97,0.0,0.0,0.0,0.0,0.0,0.0,970354.7,788188.1
1911-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196278.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272732.2,196279.17
1911-03-11,-21061.41,-73.22,0.0,0.0,0.0,0.0,0.0,636204.75,-21061.41,-134.27,0.0,0.0,0.0,0.0,0.0,810384.1,636268.3
1911-03-21,-4744.59,-307.68,0.0,0.0,0.0,0.0,0.0,174019.61,-4744.59,-307.68,0.0,0.0,0.0,0.0,0.0,300158.4,174041.38
1911-04-01,-102408.484,-722.52,0.0,0.0,0.0,0.0,0.0,2398680.8,-102422.42,-726.54,0.0,0.0,0.0,0.0,0.0,2635460.5,2398683.8
1911-04-11,-60419.566,-4821238.5,0.0,0.0,0.0,0.0,0.0,10038369.0,-60433.69,-4821239.0,0.0,0.0,0.0,0.0,0.0,10452135.0,10039019.0
1911-04-21,-85439.79,-2614277.2,0.0,0.0,0.0,0.0,0.0,11523186.0,-85453.92,-2614277.2,0.0,0.0,0.0,0.0,0.0,11718039.0,11524106.0
1911-05-01,-107648.766,-1563353.9,0.0,0.0,0.0,0.0,0.0,7072496.0,-108248.85,-1563354.0,0.0,0.0,0.0,0.0,0.0,7366548.5,7072652.0
1911-05-11,-171353.6,-5129.72,0.0,0.0,0.0,0.0,0.0,8712914.0,-176736.56,-5141.92,0.0,0.0,0.0,0.0,0.0,8908328.0,8712929.0
1911-05-21,-371356.25,-20.15,0.0,0.0,0.0,0.0,0.0,9581226.0,-380453.34,-20.49,0.0,0.0,0.0,0.0,0.0,9757995.0,9581231.0
1911-06-01,-804757.2,-26.67,0.0,0.0,0.0,0.0,0.0,14104451.0,-820609.94,-27.09,0.0,0.0,0.0,0.0,0.0,14224864.0,14104452.0
1911-06-11,-1173747.2,0.0,0.0,0.0,0.0,0.0,0.0,12855857.0,-1188853.9,0.0,0.0,0.0,0.0,0.0,0.0,13015220.0,12855857.0
1911-06-21,-824989.7,0.0,0.0,0.0,0.0,0.0,0.0,6947370.0,-825029.2,0.0,0.0,0.0,0.0,0.0,0.0,7271744.0,6947424.0
1911-07-01,-73804.46,-170.78,0.0,0.0,0.0,0.0,0.0,4910160.5,-73844.03,-170.78,0.0,0.0,0.0,0.0,0.0,5263205.5,4910203.0
1911-07-11,-396371.75,-60.13,0.0,0.0,0.0,0.0,0.0,12036058.0,-397904.75,-61.34,0.0,0.0,0.0,0.0,0.0,12163449.0,12036080.0
1911-07-21,-1584364.4,-137.14,0.0,0.0,0.0,0.0,0.0,13799192.0,-1608846.9,-147.53,0.0,0.0,0.0,0.0,0.0,13887645.0,13799202.0
1911-08-01,-2306862.5,-22.95,0.0,0.0,0.0,0.0,0.0,15388918.0,-2377350.2,-40.7,0.0,0.0,0.0,0.0,0.0,15524560.0,15388926.0
1911-08-11,-1695339.9,-1148.8,0.0,0.0,0.0,0.0,0.0,14911496.0,-1786773.2,-1166.36,0.0,0.0,0.0,0.0,0.0,15015908.0,14911499.0
1911-08-21,-2021754.8,-1016.91,0.0,0.0,0.0,0.0,0.0,15514718.0,-2228744.8,-1025.83,0.0,0.0,0.0,0.0,0.0,15594411.0,15514722.0
1911-09-01,-865285.75,-1805.53,0.0,0.0,0.0,0.0,0.0,15789008.0,-872403.44,-1805.53,0.0,0.0,0.0,0.0,0.0,15878211.0,15789016.0
1911-09-11,-790216.8,-0.06,0.0,0.0,0.0,0.0,0.0,15518542.0,-848338.8,-9.0,0.0,0.0,0.0,0.0,0.0,15595293.0,15518551.0
1911-09-21,-482689.56,-4849.49,0.0,0.0,0.0,0.0,0.0,10061756.0,-482724.8,-4858.49,0.0,0.0,0.0,0.0,0.0,10298197.0,10061757.0
1911-10-01,-83954.82,-26.0,0.0,0.0,0.0,0.0,0.0,6042697.0,-83963.78,-43.41,0.0,0.0,0.0,0.0,0.0,6342123.0,6042716.5
1911-10-11,-64864.63,4831738.0,0.0,0.0,0.0,0.0,0.0,2136726.8,-86955.81,4831703.5,0.0,0.0,0.0,0.0,0.0,3633218.0,2137425.5
1911-10-21,-40954.65,2581411.5,0.0,0.0,0.0,0.0,0.0,2217094.8,-57420.59,2581411.5,0.0,0.0,0.0,0.0,0.0,2717328.5,2217198.5
1911-11-01,-33623.79,1546923.8,0.0,0.0,0.0,0.0,0.0,242254.55,-34712.41,1546923.8,0.0,0.0,0.0,0.0,0.0,320739.84,242254.6
1911-11-11,0.0,-2086.96,0.0,0.0,0.0,0.0,0.0,537216.75,0.0,-2086.96,0.0,0.0,0.0,0.0,0.0,736988.0,537232.75
1911-11-21,0.0,-145.98,0.0,0.0,0.0,0.0,0.0,138495.88,0.0,-145.98,0.0,0.0,0.0,0.0,0.0,166922.11,138496.0
1911-12-01,0.0,-691.78,0.0,0.0,0.0,0.0,0.0,606008.94,0.0,-691.78,0.0,0.0,0.0,0.0,0.0,784661.5,606008.94
1911-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410271.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610217.4,410271.94
1911-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422167.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624268.2,422167.7
1912-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9379.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10538.36,9379.54
1912-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9379.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10538.36,9379.54
1912-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28291.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28291.21,28291.21
1912-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399173.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579022.06,399173.72
1912-02-01,-24954.37,0.0,0.0,0.0,0.0,0.0,0.0,486723.62,-24954.37,0.0,0.0,0.0,0.0,0.0,0.0,702088.94,486727.62
1912-02-11,0.0,-228.85,0.0,0.0,0.0,0.0,0.0,310370.78,0.0,-228.85,0.0,0.0,0.0,0.0,0.0,509598.5,310371.97
1912-02-21,-19619.37,-17.11,0.0,0.0,0.0,0.0,0.0,542111.56,-19619.37,-17.11,0.0,0.0,0.0,0.0,0.0,732863.06,542123.9
1912-03-01,0.0,-96.9,0.0,0.0,0.0,0.0,0.0,119349.19,0.0,-96.9,0.0,0.0,0.0,0.0,0.0,218853.06,119350.96
1912-03-11,-2054.51,-449.4,0.0,0.0,0.0,0.0,0.0,135523.23,-2054.51,-449.4,0.0,0.0,0.0,0.0,0.0,298677.06,135535.42
1912-03-21,-39645.82,-46.45,0.0,0.0,0.0,0.0,0.0,224202.8,-39645.82,-46.45,0.0,0.0,0.0,0.0,0.0,414143.2,224202.84
1912-04-01,-28706.945,0.0,0.0,0.0,0.0,0.0,0.0,439115.03,-28706.945,0.0,0.0,0.0,0.0,0.0,0.0,645551.9,439211.66
1912-04-11,-84244.3,-4821213.5,0.0,0.0,0.0,0.0,0.0,3258688.8,-84244.32,-4821514.5,0.0,0.0,0.0,0.0,0.0,5584239.0,3258698.0
1912-04-21,-80256.93,-2614834.0,0.0,0.0,0.0,0.0,0.0,7644201.0,-80257.305,-2614834.8,0.0,0.0,0.0,0.0,0.0,7967940.0,7645247.0
1912-05-01,-67823.445,-1564105.6,0.0,0.0,0.0,0.0,0.0,11697866.0,-67851.48,-1564117.0,0.0,0.0,0.0,0.0,0.0,11907799.0,11698146.0
1912-05-11,-563175.8,-4205.54,0.0,0.0,0.0,0.0,0.0,8646787.0,-566752.1,-4217.0,0.0,0.0,0.0,0.0,0.0,8834169.0,8646798.0
1912-05-21,-170728.05,-124.46,0.0,0.0,0.0,0.0,0.0,7092416.0,-171772.9,-136.03,0.0,0.0,0.0,0.0,0.0,7356347.0,7092545.0
1912-06-01,-201130.84,-0.05,0.0,0.0,0.0,0.0,0.0,10701970.0,-204463.84,-10.63,0.0,0.0,0.0,0.0,0.0,10905675.0,10701975.0
1912-06-11,-227858.14,-919.4,0.0,0.0,0.0,0.0,0.0,4056318.8,-228250.56,-919.59,0.0,0.0,0.0,0.0,0.0,4422370.0,4056699.2
1912-06-21,-127705.836,-291.22,0.0,0.0,0.0,0.0,0.0,2907025.2,-127754.2,-291.45,0.0,0.0,0.0,0.0,0.0,3257251.5,2907034.2
1912-07-01,-169006.42,0.0,0.0,0.0,0.0,0.0,0.0,7027347.0,-169006.52,-38.15,0.0,0.0,0.0,0.0,0.0,7334242.0,7027393.5
1912-07-11,-307949.6,-16.68,0.0,0.0,0.0,0.0,0.0,7900534.0,-307966.2,-16.68,0.0,0.0,0.0,0.0,0.0,8076433.5,7900819.0
1912-07-21,-1795944.0,-401.3,0.0,0.0,0.0,0.0,0.0,13709743.0,-1841609.0,-545.71,0.0,0.0,0.0,0.0,0.0,13805447.0,13709886.0
1912-08-01,-937909.4,-374.27,0.0,0.0,0.0,0.0,0.0,9677818.0,-940190.56,-488.61,0.0,0.0,0.0,0.0,0.0,9985600.0,9677839.0
1912-08-11,-325100.7,-1120.74,0.0,0.0,0.0,0.0,0.0,5659779.0,-325219.03,-1120.8,0.0,0.0,0.0,0.0,0.0,5982168.5,5659847.5
1912-08-21,-34120.33,-24.19,0.0,0.0,0.0,0.0,0.0,2886282.5,-34628.35,-24.19,0.0,0.0,0.0,0.0,0.0,3185876.5,2886292.8
1912-09-01,-42122.25,-534.69,0.0,0.0,0.0,0.0,0.0,47417.48,-42123.44,-534.69,0.0,0.0,0.0,0.0,0.0,47953.37,47417.49
1912-09-11,-91892.56,-587.31,0.0,0.0,0.0,0.0,0.0,55863.35,-91893.35,-588.19,0.0,0.0,0.0,0.0,0.0,56989.664,55863.44
1912-09-21,-96364.02,-5531.28,0.0,0.0,0.0,0.0,0.0,489774.0,-96364.336,-5773.98,0.0,0.0,0.0,0.0,0.0,683930.2,490010.75
1912-10-01,-98870.12,-563.4,0.0,0.0,0.0,0.0,0.0,546165.5,-98870.195,-782.18,0.0,0.0,0.0,0.0,0.0,763691.6,546166.6
1912-10-11,-43884.43,4831610.0,0.0,0.0,0.0,0.0,0.0,896614.2,-63736.76,4831610.0,0.0,0.0,0.0,0.0,0.0,1298703.9,902314.44
1912-10-21,-46370.01,2587974.5,0.0,0.0,0.0,0.0,0.0,704753.2,-52566.027,2587966.0,0.0,0.0,0.0,0.0,0.0,990022.56,705387.56
1912-11-01,-422.0,1556479.6,0.0,0.0,0.0,0.0,0.0,133709.73,-1510.61,1556479.6,0.0,0.0,0.0,0.0,0.0,263202.5,133710.89
1912-11-11,0.0,-1736.98,0.0,0.0,0.0,0.0,0.0,130011.055,0.0,-1736.98,0.0,0.0,0.0,0.0,0.0,282566.9,130011.055
1912-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76750.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81486.24,76750.22
1912-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82246.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88450.95,82246.12
1912-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92953.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158836.62,92953.42
1912-12-21,0.0,-8.67,0.0,0.0,0.0,0.0,0.0,57185.543,0.0,-8.67,0.0,0.0,0.0,0.0,0.0,57194.22,57185.543
1913-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.34,5490.34
1913-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.34,5490.34
1913-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283762.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464356.75,283762.16
1913-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101099.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257425.69,101099.414
1913-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85443.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85443.375,85443.375
1913-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70086.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70086.8,70086.8
1913-02-21,-21061.07,-1574.67,0.0,0.0,0.0,0.0,0.0,649967.44,-21061.41,-1589.46,0.0,0.0,0.0,0.0,0.0,858386.2,649995.75
1913-03-01,-43227.13,-73.85,0.0,0.0,0.0,0.0,0.0,1211728.5,-43227.14,-73.96,0.0,0.0,0.0,0.0,0.0,1381350.5,1211745.5
1913-03-11,-21061.41,0.0,0.0,0.0,0.0,0.0,0.0,483945.44,-21061.41,0.0,0.0,0.0,0.0,0.0,0.0,656846.06,483947.56
1913-03-21,-73189.88,-18.33,0.0,0.0,0.0,0.0,0.0,287786.3,-73189.88,-29.89,0.0,0.0,0.0,0.0,0.0,454238.66,287800.53
1913-04-01,-44945.79,0.0,0.0,0.0,0.0,0.0,0.0,407862.94,-44945.79,0.0,0.0,0.0,0.0,0.0,0.0,601725.06,407863.4
1913-04-11,-65803.914,-4821193.5,0.0,0.0,0.0,0.0,0.0,7503121.0,-65804.14,-4821193.5,0.0,0.0,0.0,0.0,0.0,8173228.0,7503667.0
1913-04-21,-22753.61,-2614542.0,0.0,0.0,0.0,0.0,0.0,6931388.5,-22753.64,-2614542.0,0.0,0.0,0.0,0.0,0.0,7243466.0,6931741.5
1913-05-01,-105306.086,-1563281.9,0.0,0.0,0.0,0.0,0.0,10895232.0,-105306.22,-1563281.9,0.0,0.0,0.0,0.0,0.0,11102190.0,10895538.0
1913-05-11,-289287.88,-6214.78,0.0,0.0,0.0,0.0,0.0,2961681.0,-290767.38,-6214.84,0.0,0.0,0.0,0.0,0.0,3361939.2,2961864.8
1913-05-21,-75398.1,0.0,0.0,0.0,0.0,0.0,0.0,9791923.0,-78995.234,0.0,0.0,0.0,0.0,0.0,0.0,9933040.0,9791925.0
1913-06-01,-137596.55,-114.82,0.0,0.0,0.0,0.0,0.0,6915654.5,-137724.2,-115.55,0.0,0.0,0.0,0.0,0.0,7222667.0,6915666.5
1913-06-11,-66209.36,-97.05,0.0,0.0,0.0,0.0,0.0,543863.94,-66209.74,-97.26,0.0,0.0,0.0,0.0,0.0,746771.0,543865.7
1913-06-21,-110411.71,-62.86,0.0,0.0,0.0,0.0,0.0,5463092.0,-110411.77,-63.44,0.0,0.0,0.0,0.0,0.0,5729225.5,5463199.0
1913-07-01,-46712.81,-168.4,0.0,0.0,0.0,0.0,0.0,4303818.5,-47748.56,-168.4,0.0,0.0,0.0,0.0,0.0,4599972.0,4303832.5
1913-07-11,-85186.8,-1027.93,0.0,0.0,0.0,0.0,0.0,3997894.0,-86096.82,-1028.1,0.0,0.0,0.0,0.0,0.0,4328218.5,3997900.5
1913-07-21,-115392.42,-689.14,0.0,0.0,0.0,0.0,0.0,994239.44,-115392.99,-689.14,0.0,0.0,0.0,0.0,0.0,1216486.2,994239.6
1913-08-01,-106591.37,-9.55,0.0,0.0,0.0,0.0,0.0,4160650.2,-106600.76,-32.14,0.0,0.0,0.0,0.0,0.0,4480637.0,4161057.0
1913-08-11,-213118.48,-878.46,0.0,0.0,0.0,0.0,0.0,7873009.5,-225996.7,-1051.57,0.0,0.0,0.0,0.0,0.0,8031731.5,7873187.5
1913-08-21,-155069.44,-177.54,0.0,0.0,0.0,0.0,0.0,7246325.5,-165758.5,-294.31,0.0,0.0,0.0,0.0,0.0,7408510.0,7246327.5
1913-09-01,-420306.56,-189.93,0.0,0.0,0.0,0.0,0.0,12287160.0,-423991.12,-248.29,0.0,0.0,0.0,0.0,0.0,12401346.0,12287165.0
1913-09-11,-327836.6,-174.42,0.0,0.0,0.0,0.0,0.0,10422365.0,-328809.06,-194.52,0.0,0.0,0.0,0.0,0.0,10536873.0,10422397.0
1913-09-21,-164332.16,-778.53,0.0,0.0,0.0,0.0,0.0,10013390.0,-165604.1,-830.37,0.0,0.0,0.0,0.0,0.0,10133998.0,10013431.0
1913-10-01,-105166.37,-158.08,0.0,0.0,0.0,0.0,0.0,9207823.0,-105306.22,-197.6,0.0,0.0,0.0,0.0,0.0,9388166.0,9207826.0
1913-10-11,-4534.19,4831728.0,0.0,0.0,0.0,0.0,0.0,1358056.1,-13958.54,4831635.5,0.0,0.0,0.0,0.0,0.0,2706775.5,1358625.1
1913-10-21,-33181.45,2594128.0,0.0,0.0,0.0,0.0,0.0,2488186.8,-42122.48,2594128.0,0.0,0.0,0.0,0.0,0.0,3105068.0,2491790.0
1913-11-01,-49832.73,1554956.8,0.0,0.0,0.0,0.0,0.0,4176264.5,-54550.96,1554929.6,0.0,0.0,0.0,0.0,0.0,4674755.5,4176840.0
1913-11-11,-3821.2,-4068.28,0.0,0.0,0.0,0.0,0.0,1501659.6,-4373.37,-4564.01,0.0,0.0,0.0,0.0,0.0,1717008.4,1502174.1
1913-11-21,0.0,-895.95,0.0,0.0,0.0,0.0,0.0,227375.27,0.0,-895.95,0.0,0.0,0.0,0.0,0.0,292906.75,227375.27
1913-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797692.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979965.75,797692.56
1913-12-11,0.0,-79.19,0.0,0.0,0.0,0.0,0.0,234775.47,0.0,-79.19,0.0,0.0,0.0,0.0,0.0,345166.7,234775.47
1913-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581345.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769432.25,581345.9
1914-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18689.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35208.45,18689.49
1914-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18689.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35208.45,18689.49
1914-01-11,0.0,-80.62,0.0,0.0,0.0,0.0,0.0,75982.86,0.0,-80.62,0.0,0.0,0.0,0.0,0.0,95392.16,75982.86
1914-01-21,-21061.4,0.0,0.0,0.0,0.0,0.0,0.0,604868.9,-21061.41,0.0,0.0,0.0,0.0,0.0,0.0,771972.1,604879.4
1914-02-01,-21061.36,-33.45,0.0,0.0,0.0,0.0,0.0,633049.2,-21061.36,-33.45,0.0,0.0,0.0,0.0,0.0,834632.56,633059.5
1914-02-11,-22097.125,0.0,0.0,0.0,0.0,0.0,0.0,1766508.4,-22097.16,0.0,0.0,0.0,0.0,0.0,0.0,1961245.9,1766509.5
1914-02-21,-20509.23,-26.12,0.0,0.0,0.0,0.0,0.0,512920.1,-20509.23,-26.12,0.0,0.0,0.0,0.0,0.0,722391.6,512920.28
1914-03-01,0.0,-21.07,0.0,0.0,0.0,0.0,0.0,643966.2,0.0,-21.07,0.0,0.0,0.0,0.0,0.0,780408.5,643967.0
1914-03-11,-42551.19,-17.2,0.0,0.0,0.0,0.0,0.0,59053.383,-42551.19,-17.2,0.0,0.0,0.0,0.0,0.0,75663.01,59053.383
1914-03-21,0.0,-108.69,0.0,0.0,0.0,0.0,0.0,30265.61,0.0,-108.69,0.0,0.0,0.0,0.0,0.0,30375.59,30266.904
1914-04-01,-44668.19,-1017.24,0.0,0.0,0.0,0.0,0.0,484579.2,-44668.51,-1022.37,0.0,0.0,0.0,0.0,0.0,690675.2,484579.2
1914-04-11,-75311.086,-4820758.5,0.0,0.0,0.0,0.0,0.0,1766106.9,-75311.125,-4821405.0,0.0,0.0,0.0,0.0,0.0,5207375.5,1766107.0
1914-04-21,-64772.42,-2614778.0,0.0,0.0,0.0,0.0,0.0,7557962.5,-64772.52,-2614778.2,0.0,0.0,0.0,0.0,0.0,7952045.0,7559154.0
1914-05-01,-64392.637,-1563356.9,0.0,0.0,0.0,0.0,0.0,9957966.0,-64392.71,-1563377.6,0.0,0.0,0.0,0.0,0.0,10168501.0,9958237.0
1914-05-11,-420376.38,-3465.1,0.0,0.0,0.0,0.0,0.0,8048829.0,-424259.7,-3485.71,0.0,0.0,0.0,0.0,0.0,8229262.5,8048829.0
1914-05-21,-295268.97,-0.05,0.0,0.0,0.0,0.0,0.0,10117949.0,-299093.53,-12.18,0.0,0.0,0.0,0.0,0.0,10278379.0,10117972.0
1914-06-01,-455800.72,-0.01,0.0,0.0,0.0,0.0,0.0,8489416.0,-455800.84,-11.38,0.0,0.0,0.0,0.0,0.0,8776396.0,8489416.0
1914-06-11,-220594.4,-19.37,0.0,0.0,0.0,0.0,0.0,8348439.0,-220929.9,-19.38,0.0,0.0,0.0,0.0,0.0,8560568.0,8348443.5
1914-06-21,-233732.58,0.0,0.0,0.0,0.0,0.0,0.0,11084472.0,-234679.23,0.0,0.0,0.0,0.0,0.0,0.0,11251418.0,11084485.0
1914-07-01,-427368.03,0.0,0.0,0.0,0.0,0.0,0.0,9668303.0,-430646.0,0.0,0.0,0.0,0.0,0.0,0.0,9892791.0,9668318.0
1914-07-11,-967045.5,-118.73,0.0,0.0,0.0,0.0,0.0,10742348.0,-968099.5,-120.36,0.0,0.0,0.0,0.0,0.0,10972682.0,10742349.0
1914-07-21,-1873003.6,-191.98,0.0,0.0,0.0,0.0,0.0,14100704.0,-1921696.8,-191.98,0.0,0.0,0.0,0.0,0.0,14226282.0,14100710.0
1914-08-01,-942083.44,-1600.56,0.0,0.0,0.0,0.0,0.0,5148030.0,-943502.94,-1600.56,0.0,0.0,0.0,0.0,0.0,5542432.5,5149451.5
1914-08-11,-124160.35,-208.09,0.0,0.0,0.0,0.0,0.0,6000684.5,-124176.53,-208.12,0.0,0.0,0.0,0.0,0.0,6289739.5,6000690.0
1914-08-21,-764509.4,-679.51,0.0,0.0,0.0,0.0,0.0,12911859.0,-772224.6,-1276.3,0.0,0.0,0.0,0.0,0.0,13006059.0,12912465.0
1914-09-01,-613726.7,-113.54,0.0,0.0,0.0,0.0,0.0,13645710.0,-615926.75,-521.83,0.0,0.0,0.0,0.0,0.0,13749233.0,13645713.0
1914-09-11,-792386.5,-262.17,0.0,0.0,0.0,0.0,0.0,13491708.0,-794282.1,-419.29,0.0,0.0,0.0,0.0,0.0,13590376.0,13491709.0
1914-09-21,-148119.55,-163.67,0.0,0.0,0.0,0.0,0.0,301674.0,-148200.33,-163.87,0.0,0.0,0.0,0.0,0.0,419598.75,301678.94
1914-10-01,-44138.36,-1305.43,0.0,0.0,0.0,0.0,0.0,5676787.5,-45197.28,-1548.59,0.0,0.0,0.0,0.0,0.0,5916396.0,5677061.5
1914-10-11,-58021.81,4831045.5,0.0,0.0,0.0,0.0,0.0,2445495.0,-77374.266,4831045.5,0.0,0.0,0.0,0.0,0.0,3910802.0,2460512.2
1914-10-21,-61503.97,2586103.8,0.0,0.0,0.0,0.0,0.0,3532046.2,-70450.086,2586103.0,0.0,0.0,0.0,0.0,0.0,4496348.5,3537164.5
1914-11-01,-5802.0,1555895.8,0.0,0.0,0.0,0.0,0.0,1490220.4,-8941.89,1555895.8,0.0,0.0,0.0,0.0,0.0,1738574.8,1490485.1
1914-11-11,-4390.6,-2400.33,0.0,0.0,0.0,0.0,0.0,2636770.0,-4953.3,-3376.21,0.0,0.0,0.0,0.0,0.0,2877977.2,2637749.8
1914-11-21,0.0,-1078.54,0.0,0.0,0.0,0.0,0.0,150214.81,0.0,-1078.54,0.0,0.0,0.0,0.0,0.0,205659.97,150214.81
1914-12-01,0.0,-754.8,0.0,0.0,0.0,0.0,0.0,657536.44,0.0,-754.8,0.0,0.0,0.0,0.0,0.0,863351.5,657537.44
1914-12-11,0.0,-61.73,0.0,0.0,0.0,0.0,0.0,191999.62,0.0,-61.73,0.0,0.0,0.0,0.0,0.0,223889.56,191999.62
1914-12-21,0.0,-8.76,0.0,0.0,0.0,0.0,0.0,61104.21,0.0,-8.76,0.0,0.0,0.0,0.0,0.0,61377.203,61104.21
1915-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11644.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11652.43,11644.36
1915-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11644.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11652.43,11644.36
1915-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45713.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45713.09,45713.09
1915-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28216.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28216.12,28216.12
1915-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105313.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208049.53,105313.69
1915-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85966.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85969.414,85969.414
1915-02-21,0.0,-803.15,0.0,0.0,0.0,0.0,0.0,58569.773,0.0,-803.15,0.0,0.0,0.0,0.0,0.0,59372.92,58569.773
1915-03-01,-21544.86,-54.84,0.0,0.0,0.0,0.0,0.0,110236.85,-21544.86,-54.84,0.0,0.0,0.0,0.0,0.0,258425.73,110238.88
1915-03-11,0.0,-260.03,0.0,0.0,0.0,0.0,0.0,71727.54,0.0,-260.03,0.0,0.0,0.0,0.0,0.0,71987.99,71727.96
1915-03-21,-21061.406,-311.92,0.0,0.0,0.0,0.0,0.0,366930.62,-21061.41,-321.87,0.0,0.0,0.0,0.0,0.0,542499.8,366941.0
1915-04-01,-94637.4,-102.87,0.0,0.0,0.0,0.0,0.0,982199.6,-94637.414,-103.16,0.0,0.0,0.0,0.0,0.0,1248831.6,982206.56
1915-04-11,-62401.387,-4820814.0,0.0,0.0,0.0,0.0,0.0,3616324.5,-62401.45,-4821251.0,0.0,0.0,0.0,0.0,0.0,5615440.0,3616372.5
1915-04-21,-84244.23,-2614703.0,0.0,0.0,0.0,0.0,0.0,8259169.5,-84244.32,-2614704.8,0.0,0.0,0.0,0.0,0.0,8527528.0,8260131.0
1915-05-01,-83196.125,-1563563.2,0.0,0.0,0.0,0.0,0.0,8620422.0,-83208.64,-1563584.0,0.0,0.0,0.0,0.0,0.0,8847481.0,8620686.0
1915-05-11,-398671.28,-5482.21,0.0,0.0,0.0,0.0,0.0,9888419.0,-403195.53,-5493.74,0.0,0.0,0.0,0.0,0.0,10053964.0,9888420.0
1915-05-21,-350151.5,-20.36,0.0,0.0,0.0,0.0,0.0,618058.5,-350152.9,-20.4,0.0,0.0,0.0,0.0,0.0,935764.5,618073.9
1915-06-01,-111419.86,-31.96,0.0,0.0,0.0,0.0,0.0,11278470.0,-111419.88,-50.11,0.0,0.0,0.0,0.0,0.0,11427988.0,11278495.0
